V160001,pid3,party,biden,ryan,merkel,putin,roberts,talk,meeting,wear,work,campaigndon,partydon,attend,petition,post,contact,vote16,feeldem,feelrep,feellib,feelcons,pid7,ideo7,ideo3
300364,(1) 1. Democrat,Democrat,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,70,50,70,50,(1) 1. Strong Democrat,(02) 2. Liberal,
300371,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,90,0,100,30,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
300375,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,0,70,,,(2) 2. Not very strong Democrat,,
300376,(3) 3. Independent,Independent,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,40,40,70,60,(3) 3. Independent-Democrat,(02) 2. Liberal,
300377,(1) 1. Democrat,Democrat,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,70,50,,50,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300383,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,40,60,70,70,(7) 7. Strong Republican,(05) 5. Slightly conservative,
300386,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
300387,(3) 3. Independent,Independent,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,30,50,40,85,(5) 5. Independent-Republican,(06) 6. Conservative,
300389,(1) 1. Democrat,Democrat,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,40,60,80,(2) 2. Not very strong Democrat,(05) 5. Slightly conservative,
300393,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,0,85,,,(7) 7. Strong Republican,,
300398,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,70,0,50,40,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300400,(2) 2. Republican,Republican,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15,60,0,60,(7) 7. Strong Republican,(06) 6. Conservative,
300402,(2) 2. Republican,Republican,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,70,40,60,(7) 7. Strong Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
300403,(3) 3. Independent,Independent,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,50,50,15,15,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300404,(1) 1. Democrat,Democrat,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,70,15,85,60,(1) 1. Strong Democrat,(02) 2. Liberal,
300406,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,85,0,60,60,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300408,(2) 2. Republican,Republican,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,50,70,15,70,(7) 7. Strong Republican,(07) 7. Extremely conservative,
300423,(0) 0. No preference (FTF ONLY),No Party,,,,,,,,,,,,,,,,,85,50,,,(4) 4. Independent,,
300424,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,100,70,70,85,(1) 1. Strong Democrat,(07) 7. Extremely conservative,
300434,(0) 0. No preference (FTF ONLY),No Party,,,,,,,,,,,,,,,,,70,70,,,(4) 4. Independent,,
300437,(1) 1. Democrat,Democrat,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60,50,60,50,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
300448,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,60,70,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
300450,(3) 3. Independent,Independent,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,40,40,60,40,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
300453,(3) 3. Independent,Independent,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,15,40,40,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,
300454,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,85,60,50,70,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300456,(1) 1. Democrat,Democrat,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,50,70,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300458,(0) 0. No preference (FTF ONLY),No Party,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,60,100,100,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(1) 1. Liberal
300460,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,85,40,,,(2) 2. Not very strong Democrat,,
300465,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,100,15,30,(6) 6. Not very strong Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
300467,(2) 2. Republican,Republican,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30,60,60,75,(7) 7. Strong Republican,(06) 6. Conservative,
300473,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,0,100,,,(6) 6. Not very strong Republican,,
300475,(2) 2. Republican,Republican,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,15,49,30,70,(6) 6. Not very strong Republican,(06) 6. Conservative,
300477,(2) 2. Republican,Republican,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30,15,85,(6) 6. Not very strong Republican,(06) 6. Conservative,
300482,(1) 1. Democrat,Democrat,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,70,15,85,30,(1) 1. Strong Democrat,(02) 2. Liberal,
300488,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,60,60,70,(3) 3. Independent-Democrat,(05) 5. Slightly conservative,
300493,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,50,50,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300495,(3) 3. Independent,Independent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40,15,40,30,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300497,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,50,50,60,(5) 5. Independent-Republican,(99) 99. Haven't thought much about this,(1) 1. Liberal
300499,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85,30,85,15,(1) 1. Strong Democrat,(02) 2. Liberal,
300500,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,70,70,,,(7) 7. Strong Republican,,
300501,(2) 2. Republican,Republican,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,75,0,100,(7) 7. Strong Republican,(07) 7. Extremely conservative,
300503,(2) 2. Republican,Republican,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,,0,100,15,100,(7) 7. Strong Republican,(06) 6. Conservative,
300504,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,50,50,,,(4) 4. Independent,,
300517,(3) 3. Independent,Independent,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,40,30,15,15,(5) 5. Independent-Republican,(06) 6. Conservative,
300518,(2) 2. Republican,Republican,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,15,60,0,60,(6) 6. Not very strong Republican,(07) 7. Extremely conservative,
300522,(2) 2. Republican,Republican,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30,60,30,60,(7) 7. Strong Republican,(06) 6. Conservative,
300526,(2) 2. Republican,Republican,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,60,60,40,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300534,(2) 2. Republican,Republican,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,50,30,40,70,(7) 7. Strong Republican,(06) 6. Conservative,
300540,(3) 3. Independent,Independent,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,70,50,85,100,(3) 3. Independent-Democrat,(05) 5. Slightly conservative,
300541,(5) 5. Other party SPECIFY,Other,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,70,70,85,60,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300542,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,100,0,70,15,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
300543,(3) 3. Independent,Independent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,40,50,70,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300545,(1) 1. Democrat,Democrat,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,100,0,85,0,(1) 1. Strong Democrat,(02) 2. Liberal,
300546,(3) 3. Independent,Independent,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,60,30,85,(5) 5. Independent-Republican,(06) 6. Conservative,
300547,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,70,60,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300549,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,60,60,40,60,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300552,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,85,15,85,(7) 7. Strong Republican,(06) 6. Conservative,
300554,(1) 1. Democrat,Democrat,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,85,0,85,40,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
300555,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,40,70,(6) 6. Not very strong Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
300558,(1) 1. Democrat,Democrat,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,60,15,85,60,(2) 2. Not very strong Democrat,(02) 2. Liberal,
300559,(1) 1. Democrat,Democrat,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,70,15,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300561,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,30,70,,,(7) 7. Strong Republican,,
300565,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,15,60,40,85,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
300566,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,50,50,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300569,(5) 5. Other party SPECIFY,Other,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,10,40,15,85,(5) 5. Independent-Republican,(06) 6. Conservative,
300571,(2) 2. Republican,Republican,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,65,60,70,(7) 7. Strong Republican,(06) 6. Conservative,
300572,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,60,30,85,(7) 7. Strong Republican,(07) 7. Extremely conservative,
300574,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,50,50,,,(6) 6. Not very strong Republican,,
300575,(2) 2. Republican,Republican,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,60,40,30,60,(7) 7. Strong Republican,(07) 7. Extremely conservative,
300578,(3) 3. Independent,Independent,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,50,50,50,50,(5) 5. Independent-Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
300581,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,50,60,(4) 4. Independent,(05) 5. Slightly conservative,
300583,(3) 3. Independent,Independent,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,70,30,85,40,(3) 3. Independent-Democrat,(02) 2. Liberal,
300586,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,60,60,,,(4) 4. Independent,,
300587,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,0,,60,(1) 1. Strong Democrat,(05) 5. Slightly conservative,
300589,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,60,30,60,(7) 7. Strong Republican,(06) 6. Conservative,
300597,(3) 3. Independent,Independent,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,60,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300600,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,30,60,,,(6) 6. Not very strong Republican,,
300601,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,100,50,85,(7) 7. Strong Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
300603,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,0,0,60,,,(7) 7. Strong Republican,,
300605,(2) 2. Republican,Republican,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,15,60,0,100,(7) 7. Strong Republican,(07) 7. Extremely conservative,
300609,(3) 3. Independent,Independent,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,60,60,60,60,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300610,(1) 1. Democrat,Democrat,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,85,50,(1) 1. Strong Democrat,(02) 2. Liberal,
300611,(2) 2. Republican,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,60,50,50,(6) 6. Not very strong Republican,(99) 99. Haven't thought much about this,(1) 1. Liberal
300612,(3) 3. Independent,Independent,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,70,60,60,40,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
300614,(3) 3. Independent,Independent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,30,70,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
300617,(2) 2. Republican,Republican,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,60,40,60,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
300620,(1) 1. Democrat,Democrat,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,100,0,60,40,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
300621,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,40,85,,,(7) 7. Strong Republican,,
300622,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,60,0,70,0,(3) 3. Independent-Democrat,(02) 2. Liberal,
300628,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,60,(6) 6. Not very strong Republican,(06) 6. Conservative,
300629,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(1) 1. Liberal
300632,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,60,50,,,(4) 4. Independent,,
300633,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,90,70,70,70,(1) 1. Strong Democrat,(05) 5. Slightly conservative,
300634,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,60,40,,,(3) 3. Independent-Democrat,,
300636,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40,60,50,70,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
300637,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,50,50,(4) 4. Independent,(99) 99. Haven't thought much about this,(2) 2. Conservative
300638,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,30,30,,,(5) 5. Independent-Republican,,
300641,(1) 1. Democrat,Democrat,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,100,30,85,40,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
300642,(0) 0. No preference (FTF ONLY),No Party,,,,,,,,,,,,,,,,,40,30,,,(3) 3. Independent-Democrat,,
300644,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,50,60,60,60,(4) 4. Independent,(99) 99. Haven't thought much about this,(1) 1. Liberal
300655,(1) 1. Democrat,Democrat,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,85,0,85,15,(1) 1. Strong Democrat,(02) 2. Liberal,
300656,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,60,50,50,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300657,(0) 0. No preference (FTF ONLY),No Party,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,50,50,85,60,(3) 3. Independent-Democrat,(02) 2. Liberal,
300658,(2) 2. Republican,Republican,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30,85,30,60,(7) 7. Strong Republican,(06) 6. Conservative,
300660,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,60,50,50,,(06) 6. Conservative,
300663,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,15,85,0,85,(7) 7. Strong Republican,(06) 6. Conservative,
300674,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,50,50,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
300675,(1) 1. Democrat,Democrat,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,50,40,40,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300676,(0) 0. No preference (FTF ONLY),No Party,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,85,15,50,50,(4) 4. Independent,(99) 99. Haven't thought much about this,
300677,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50,50,70,60,(5) 5. Independent-Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
300679,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,85,30,85,85,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
300680,(1) 1. Democrat,Democrat,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,100,50,50,50,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300687,(2) 2. Republican,Republican,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,100,0,85,(7) 7. Strong Republican,(06) 6. Conservative,
300693,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,60,70,85,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
300694,(1) 1. Democrat,Democrat,1,0,1,1,1,0,0,,0,1,1,0,1,0,0,0,70,15,85,60,(1) 1. Strong Democrat,(02) 2. Liberal,
300695,(1) 1. Democrat,Democrat,1,0,0,0,0,1,0,0,0,0,0,0,1,1,,1,85,15,85,40,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300696,(2) 2. Republican,Republican,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,60,0,100,(7) 7. Strong Republican,(06) 6. Conservative,
300699,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,40,60,30,60,(6) 6. Not very strong Republican,(06) 6. Conservative,
300702,(3) 3. Independent,Independent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,60,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300703,(2) 2. Republican,Republican,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30,50,30,70,(7) 7. Strong Republican,(06) 6. Conservative,
300704,(1) 1. Democrat,Democrat,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,50,50,70,40,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300705,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,85,15,85,(7) 7. Strong Republican,(06) 6. Conservative,
300706,(3) 3. Independent,Independent,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,30,30,85,70,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300709,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,60,50,50,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300711,(1) 1. Democrat,Democrat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,70,50,50,80,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
300717,(2) 2. Republican,Republican,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,30,60,50,60,(7) 7. Strong Republican,(06) 6. Conservative,
300719,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,85,30,,,(1) 1. Strong Democrat,,
300721,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,40,15,100,(6) 6. Not very strong Republican,(06) 6. Conservative,
300723,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,15,85,,,(7) 7. Strong Republican,,
300724,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,60,40,40,60,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
300726,(3) 3. Independent,Independent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,30,50,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300727,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,,,85,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300731,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,50,50,50,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300732,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,60,50,,50,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300734,(3) 3. Independent,Independent,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50,20,50,50,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
300735,(2) 2. Republican,Republican,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,15,70,30,70,(7) 7. Strong Republican,(05) 5. Slightly conservative,
300736,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,70,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300739,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,60,40,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
300740,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,60,70,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300743,(1) 1. Democrat,Democrat,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,100,0,100,50,(1) 1. Strong Democrat,(05) 5. Slightly conservative,
300745,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,30,30,30,85,(4) 4. Independent,(05) 5. Slightly conservative,
300747,(2) 2. Republican,Republican,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,100,50,70,(7) 7. Strong Republican,(05) 5. Slightly conservative,
300749,(3) 3. Independent,Independent,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,100,0,100,0,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
300750,(5) 5. Other party SPECIFY,Other,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,40,40,50,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300751,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,50,50,50,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
300753,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,30,70,,,(6) 6. Not very strong Republican,,
300757,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,70,60,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,
300759,(2) 2. Republican,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,50,70,60,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,
300766,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60,60,,,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300768,(2) 2. Republican,Republican,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40,60,60,60,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300769,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,50,50,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
300770,(3) 3. Independent,Independent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,40,60,15,60,(4) 4. Independent,(05) 5. Slightly conservative,
300774,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,40,85,,,(7) 7. Strong Republican,,
300775,(2) 2. Republican,Republican,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,15,60,0,100,(7) 7. Strong Republican,(06) 6. Conservative,
300779,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,70,50,,,(1) 1. Strong Democrat,,
300780,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,85,0,85,(7) 7. Strong Republican,(06) 6. Conservative,
300784,(2) 2. Republican,Republican,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,70,70,70,70,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
300785,(2) 2. Republican,Republican,0,0,0,0,0,1,0,0,0,,,0,1,1,0,0,30,100,30,81,(7) 7. Strong Republican,(07) 7. Extremely conservative,
300789,(1) 1. Democrat,Democrat,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,50,50,70,70,(2) 2. Not very strong Democrat,(05) 5. Slightly conservative,
300790,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,70,40,,,(3) 3. Independent-Democrat,,
300792,(3) 3. Independent,Independent,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,60,60,60,0,(3) 3. Independent-Democrat,(02) 2. Liberal,
300795,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,70,50,60,50,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
